year,category,word,similarity_with_he,similarity_with_she,gender_bias
1910,high_warmth,gentle,0.47738996,0.5284786,-0.05108866
1910,high_warmth,patient,0.5868139,0.6002057,-0.013391793
1910,high_warmth,helpful,0.7167361,0.7254013,-0.008665204
1910,high_warmth,altruistic,0.71560353,0.69863236,0.01697117
1910,high_warmth,encouraging,0.68328494,0.7030554,-0.019770443
1910,high_warmth,devoted,0.5124247,0.5825337,-0.07010901
1910,high_warmth,gracious,0.4620979,0.6000438,-0.13794586
1910,high_warmth,humane,0.69390357,0.6812645,0.012639046
1910,high_warmth,concerned,0.5010081,0.51721346,-0.01620537
1910,high_warmth,giving,0.49664113,0.5292798,-0.0326387
1910,high_warmth,respectful,0.6284062,0.59310615,0.035300076
1910,high_warmth,charitable,0.7219307,0.7262449,-0.004314244
1910,high_warmth,sensitive,0.49478883,0.596363,-0.10157418
1910,high_warmth,receptive,0.74171954,0.70946753,0.032252014
1910,high_warmth,welcoming,0.64958686,0.6559939,-0.0064070225
1910,low_warmth,cold,0.4008922,0.44652134,-0.045629144
1910,low_warmth,cynical,0.618506,0.5891094,0.029396594
1910,low_warmth,apathetic,0.674322,0.6796461,-0.0053240657
1910,low_warmth,indifferent,0.5505812,0.5755426,-0.024961412
1910,low_warmth,aloof,0.63981867,0.71271956,-0.07290089
1910,low_warmth,distant,0.3648355,0.36107987,0.003755629
1910,low_warmth,hostile,0.5307334,0.5372305,-0.006497085
1910,low_warmth,unfeeling,0.7591188,0.7545093,0.0046094656
1910,low_warmth,callous,0.69692874,0.67274445,0.024184287
1910,low_warmth,detached,0.5270342,0.59611726,-0.069083035
1910,low_warmth,unconcerned,0.6855345,0.7403209,-0.054786444
1910,low_warmth,unfriendly,0.7136947,0.6760952,0.037599504
1910,low_warmth,harsh,0.5443935,0.47471437,0.06967911
1910,low_warmth,unemotional,0.68968403,0.6959258,-0.006241739
1910,low_warmth,unsympathetic,0.7041037,0.6982557,0.0058479905
1910,low_warmth,unresponsive,0.7285596,0.68005306,0.048506558
1910,low_warmth,disinterested,0.65343153,0.6142433,0.039188206
1910,low_warmth,ruthless,0.49952978,0.56730103,-0.067771256
1910,low_warmth,hateful,0.713786,0.71971613,-0.0059301257
1910,low_warmth,dispassionate,0.6065461,0.64793015,-0.04138404
1910,low_warmth,unkind,0.73541474,0.78146124,-0.046046495
1910,low_warmth,cruel,0.5491326,0.51436985,0.03476274
1910,low_warmth,ungracious,0.76819617,0.76263714,0.005559027
1910,low_warmth,emotionless,0.7021482,0.72127485,-0.019126654
1910,low_warmth,heartless,0.73147637,0.7343197,-0.0028433204
1910,low_warmth,selfish,0.5741343,0.63562894,-0.06149465
1910,occupation_trad_female,assistant,0.5931695,0.44315362,0.15001589
1910,occupation_trad_female,tailor,0.58569425,0.6312505,-0.045556247
1910,occupation_trad_female,librarian,0.6755826,0.6415457,0.034036875
1910,occupation_trad_female,cook,0.47504726,0.46842507,0.0066221952
1910,occupation_trad_female,teacher,0.5117191,0.4939057,0.017813414
1910,occupation_trad_female,cleaner,0.6597747,0.6895896,-0.029814899
1910,occupation_trad_female,nurse,0.5229001,0.63560617,-0.112706065
1910,occupation_trad_female,housekeeper,0.62580264,0.70944,-0.08363736
1910,occupation_trad_female,secretary,0.56134516,0.43953264,0.12181252
1910,occupation_trad_male,mechanic,0.713441,0.6061377,0.10730332
1910,occupation_trad_male,carpenter,0.58321065,0.4275159,0.15569475
1910,occupation_trad_male,doctor,0.5613582,0.54918516,0.012173057
1910,occupation_trad_male,engineer,0.6413696,0.50118864,0.14018095
1910,occupation_trad_male,farmer,0.602144,0.50366026,0.09848374
1910,occupation_trad_male,chef,0.5959179,0.58973885,0.0061790347
1910,occupation_trad_male,scientist,0.68557125,0.5820794,0.10349184
1910,occupation_trad_male,architect,0.63991165,0.62732774,0.012583911
1910,occupation_trad_male,artist,0.5836455,0.55300546,0.030640066
1910,occupation_trad_male,police,0.46072587,0.36622596,0.094499916
1910,occupation_trad_male,coach,0.5090452,0.40167034,0.10737485
1910,occupation_trad_male,musician,0.6439334,0.6483294,-0.0043959618
1910,occupation_trad_male,journalist,0.5676752,0.5569592,0.010715961
1910,appearance_related,seductive,0.6860935,0.6973037,-0.011210203
1910,appearance_related,elegant,0.562822,0.6472012,-0.084379196
1910,appearance_related,sophisticated,0.709182,0.74182564,-0.032643616
1910,appearance_related,polished,0.38872585,0.44196835,-0.053242505
1910,appearance_related,youthful,0.5013363,0.6081151,-0.1067788
1910,appearance_related,beautiful,0.41255382,0.56219846,-0.14964464
1910,appearance_related,pretty,0.46182984,0.5704156,-0.108585775
1910,appearance_related,attractive,0.49283984,0.59422076,-0.101380914
1910,appearance_related,gorgeous,0.37921417,0.48575836,-0.1065442
1910,appearance_related,thin,0.40600008,0.45063627,-0.04463619
1910,appearance_related,tall,0.45029795,0.4196925,0.030605465
1910,appearance_related,short,0.3932373,0.34934205,0.043895245
1910,appearance_related,wrinkled,0.48429373,0.55072856,-0.06643483
1910,appearance_related,ugly,0.56349164,0.57104653,-0.0075548887
1910,appearance_related,fit,0.53404,0.4984442,0.035595775
1910,appearance_related,chubby,0.50073653,0.52718997,-0.026453435
1910,appearance_related,fat,0.47568476,0.40636495,0.069319814
1958,positive_agency,influence,0.5223497,0.4853282,0.037021518
1958,positive_agency,power,0.43369034,0.36295816,0.07073218
1958,positive_agency,authority,0.5289407,0.46372667,0.06521401
1958,positive_agency,control,0.36886796,0.32099482,0.04787314
1958,positive_agency,leadership,0.57736075,0.45065024,0.1267105
1958,positive_agency,mastery,0.5813111,0.53453374,0.046777368
1958,positive_agency,dominion,0.6334644,0.59488744,0.03857696
1958,positive_agency,sovereignty,0.68979675,0.67712337,0.012673378
1958,positive_agency,creator,0.6502836,0.6190816,0.031201959
1958,positive_agency,command,0.55213386,0.36537552,0.18675834
1958,positive_agency,dominance,0.633345,0.63904387,-0.0056988597
1958,positive_agency,lead,0.5341021,0.4215605,0.112541586
1958,positive_agency,dominate,0.64401394,0.71911347,-0.07509953
1958,positive_agency,create,0.44230038,0.4567925,-0.014492124
1958,positive_agency,initiate,0.66891813,0.6348911,0.03402704
1958,positive_agency,direct,0.49478805,0.42188728,0.07290077
1958,positive_agency,rule,0.51735574,0.39640376,0.12095198
1958,positive_agency,guide,0.6361519,0.50603825,0.13011366
1958,positive_agency,shape,0.4108402,0.43716845,-0.026328236
1958,positive_agency,inspire,0.5830418,0.53381914,0.04922265
1958,positive_agency,enforce,0.71668935,0.6649874,0.051701963
1958,positive_agency,independent,0.50039834,0.5953427,-0.09494436
1958,positive_agency,powerful,0.5113692,0.3834251,0.12794414
1958,positive_agency,dominant,0.62670743,0.61795396,0.0087534785
1958,positive_agency,influential,0.5309964,0.47129697,0.059699416
1958,positive_agency,authoritative,0.7302957,0.74624825,-0.015952528
1958,positive_agency,sovereign,0.574114,0.500243,0.07387102
1958,positive_agency,commanding,0.62253326,0.40496048,0.21757278
1958,positive_agency,masterful,0.62601846,0.6878664,-0.061847925
1958,negative_agency,victim,0.56955576,0.4749037,0.09465206
1958,negative_agency,follower,0.68808347,0.6372837,0.050799787
1958,negative_agency,subordinate,0.73462045,0.61544824,0.119172215
1958,negative_agency,dependent,0.5919166,0.64424986,-0.052333236
1958,negative_agency,object,0.47857213,0.49311087,-0.014538735
1958,negative_agency,servant,0.5961243,0.59539443,0.0007298589
1958,negative_agency,puppet,0.6689183,0.63936096,0.029557347
1958,negative_agency,oppressed,0.7283003,0.6641669,0.064133346
1958,negative_agency,captive,0.7647985,0.68675816,0.07804036
1958,negative_agency,helpless,0.54257333,0.52465737,0.017915964
1958,negative_agency,suffer,0.569343,0.58875465,-0.019411683
1958,negative_agency,submit,0.592626,0.5787159,0.013910055
1958,negative_agency,endure,0.5429606,0.65739983,-0.11443925
1958,negative_agency,yield,0.61903983,0.58346957,0.035570264
1958,negative_agency,depend,0.6186224,0.5797042,0.038918197
1958,negative_agency,obey,0.6401693,0.57244796,0.06772137
1958,negative_agency,serve,0.572855,0.52453357,0.048321426
1958,negative_agency,succumb,0.6371839,0.576821,0.060362875
1958,negative_agency,resist,0.560689,0.50010026,0.060588717
1958,negative_agency,conform,0.62851685,0.6381691,-0.009652257
1958,negative_agency,bow,0.49189442,0.40501776,0.08687666
1958,negative_agency,powerless,0.65808004,0.6061551,0.051924944
1958,negative_agency,submissive,0.7404017,0.7940527,-0.053651035
1958,negative_agency,controlled,0.47501925,0.43155488,0.043464363
1958,negative_agency,defenseless,0.69311285,0.6789905,0.014122367
1958,negative_agency,resigned,0.7000347,0.57560205,0.12443262
1958,negative_agency,passive,0.5816648,0.58318764,-0.0015228391
1958,high_competence,intelligent,0.44812703,0.5044167,-0.056289673
1958,high_competence,successful,0.4831841,0.45149878,0.031685323
1958,high_competence,confident,0.5346296,0.4969443,0.037685275
1958,high_competence,skilled,0.7365365,0.693369,0.04316753
1958,high_competence,expert,0.47166064,0.39250672,0.079153925
1958,high_competence,proficient,-0.018901108,-0.103672236,0.08477113
1958,high_competence,competent,0.61917037,0.5786443,0.040526092
1958,high_competence,capable,0.5416436,0.5261642,0.015479445
1958,high_competence,brilliant,0.41627824,0.4713889,-0.055110663
1958,high_competence,accomplished,0.4892389,0.46929416,0.019944727
1958,high_competence,talented,0.6178543,0.6864104,-0.06855613
1958,high_competence,resourceful,0.68014604,0.68268,-0.0025339723
1958,high_competence,experienced,0.45117515,0.46141207,-0.010236919
1958,high_competence,sharp,0.45958206,0.3879823,0.07159975
1958,high_competence,ingenious,0.6748846,0.6273812,0.04750341
1958,high_competence,brilliant,0.41627824,0.4713889,-0.055110663
1958,high_competence,outstanding,0.6614545,0.6202448,0.041209698
1958,high_competence,accomplished,0.4892389,0.46929416,0.019944727
1958,high_competence,efficient,0.4821134,0.43090725,0.05120614
1958,high_competence,specialized,0.71283025,0.68265855,0.030171692
1958,high_competence,ingenious,0.6748846,0.6273812,0.04750341
1958,high_competence,elite,0.66207707,0.5884139,0.073663175
1958,high_competence,excel,0.759257,0.7225002,0.036756814
1958,high_competence,master,0.5806481,0.5076436,0.073004544
1958,high_competence,achieve,0.5246218,0.4711947,0.05342707
1958,high_competence,succeed,0.6011036,0.52162355,0.07948005
1958,high_competence,surpass,0.67767954,0.65266854,0.025011003
1958,high_competence,excelled,0.68935406,0.68137467,0.007979393
1958,high_competence,advanced,0.55581397,0.4500268,0.10578716
1958,high_competence,gifted,0.62456423,0.6279101,-0.0033458471
1958,high_competence,exceptional,0.6029086,0.5989643,0.0039443374
1958,high_competence,dynamic,0.58009654,0.62091047,-0.040813923
1958,low_competence,incompetent,0.68903524,0.7431144,-0.054079175
1958,low_competence,unskilled,0.7061287,0.70425534,0.001873374
1958,low_competence,ignorant,0.5598201,0.5701149,-0.010294795
1958,low_competence,unqualified,0.7322727,0.69349384,0.03877884
1958,low_competence,incapable,0.5363556,0.5230258,0.013329804
1958,low_competence,unfit,0.6617804,0.6267916,0.03498882
1958,low_competence,untrained,0.6727813,0.6838529,-0.011071622
1958,low_competence,inefficient,0.7173713,0.7289386,-0.011567295
1958,low_competence,unaware,0.57424176,0.60349494,-0.029253185
1958,low_competence,amateur,0.5495848,0.5320897,0.017495096
1958,low_competence,clumsy,0.5535303,0.53274345,0.020786822
1958,low_competence,mediocre,0.62907624,0.6209251,0.008151114
1958,low_competence,unprofessional,0.5989407,0.58028996,0.01865071
1958,low_competence,failure,0.58637583,0.514808,0.07156783
1958,low_competence,inexperienced,0.7189302,0.69322467,0.025705516
1958,low_competence,deficient,0.5984067,0.57461286,0.023793817
1958,low_competence,awkward,0.53165376,0.5631067,-0.031452954
1958,low_competence,slow,0.43692538,0.3728282,0.064097196
1958,low_competence,dull,0.35539514,0.43028048,-0.07488534
1958,low_competence,fail,0.58240086,0.5443821,0.038018763
1958,low_competence,lack,0.4728779,0.44641972,0.026458174
1958,low_competence,inadequate,0.60886824,0.6090766,-0.00020837784
1958,low_competence,unsuccessful,0.67977923,0.5795509,0.10022831
1958,low_competence,weak,0.52795815,0.52467364,0.003284514
1958,low_competence,unreliable,0.6857916,0.68042386,0.005367756
1958,low_competence,poor,0.46545488,0.5087546,-0.043299735
1958,low_competence,insufficient,0.54320323,0.510773,0.03243023
1958,high_warmth,considerate,0.74506503,0.6948541,0.050210953
1958,high_warmth,caring,0.6430253,0.67074424,-0.027718961
1958,high_warmth,compassionate,0.69544727,0.7531988,-0.057751536
1958,high_warmth,kind,0.46956238,0.4875243,-0.01796192
1958,high_warmth,affectionate,0.5851163,0.68957484,-0.10445851
1958,high_warmth,loving,0.56022376,0.64534485,-0.085121095
1958,high_warmth,understanding,0.52886605,0.5378289,-0.00896287
1958,high_warmth,generous,0.5072971,0.54620737,-0.03891027
1958,high_warmth,thoughtful,0.5646311,0.5575114,0.007119715
1958,high_warmth,tender,0.50057083,0.5462022,-0.04563135
1958,high_warmth,sympathetic,0.57334113,0.5910281,-0.017686963
1958,high_warmth,friendly,0.5414132,0.51206625,0.029346943
1958,high_warmth,gentle,0.5109018,0.518609,-0.0077071786
1958,high_warmth,patient,0.5739633,0.5480611,0.025902212
1958,high_warmth,helpful,0.6054268,0.5839138,0.021512985
1958,high_warmth,altruistic,-0.099879764,-0.021606289,-0.078273475
1958,high_warmth,encouraging,0.7214465,0.6493401,0.07210642
1958,high_warmth,devoted,0.49402004,0.5906471,-0.09662706
1958,high_warmth,gracious,0.54477745,0.70887685,-0.1640994
1958,high_warmth,humane,0.66124976,0.64185655,0.019393206
1958,high_warmth,concerned,0.4350572,0.4547394,-0.019682199
1958,high_warmth,giving,0.44098982,0.4280164,0.012973428
1958,high_warmth,respectful,0.70168585,0.6408501,0.06083572
1958,high_warmth,charitable,0.7200467,0.67329526,0.04675144
1958,high_warmth,sensitive,0.46294838,0.4955781,-0.03262973
1958,high_warmth,receptive,0.7244012,0.7186662,0.00573498
1958,high_warmth,welcoming,0.69255984,0.73271435,-0.040154517
1958,low_warmth,cold,0.4166237,0.42170027,-0.0050765574
1958,low_warmth,cynical,0.63265467,0.6474312,-0.014776528
1958,low_warmth,apathetic,0.6220646,0.58137506,0.040689528
1958,low_warmth,indifferent,0.5582659,0.5775364,-0.01927048
1958,low_warmth,aloof,0.57149506,0.60912997,-0.03763491
1958,low_warmth,distant,0.40899736,0.38908494,0.019912422
1958,low_warmth,hostile,0.5357986,0.49460268,0.04119593
1958,low_warmth,unfeeling,0.6788744,0.70336235,-0.024487972
1958,low_warmth,callous,0.69294304,0.71479917,-0.02185613
1958,low_warmth,detached,0.5721939,0.5716022,0.0005916953
1958,low_warmth,unconcerned,0.6949673,0.6971531,-0.002185762
1958,low_warmth,unfriendly,0.6626044,0.66129327,0.0013111234
1958,low_warmth,harsh,0.49738085,0.49908015,-0.0016992986
1958,low_warmth,unemotional,0.6021298,0.6125148,-0.010384977
1958,low_warmth,unsympathetic,0.6688644,0.64105755,0.027806878
1958,low_warmth,unresponsive,0.7003778,0.732629,-0.03225118
1958,low_warmth,disinterested,0.69716823,0.6936608,0.0035074353
1958,low_warmth,ruthless,0.5606595,0.60468495,-0.04402542
1958,low_warmth,hateful,0.73203784,0.7418575,-0.009819686
1958,low_warmth,dispassionate,0.64645463,0.65254337,-0.0060887337
1958,low_warmth,unkind,0.70129734,0.729151,-0.027853668
1958,low_warmth,cruel,0.5143561,0.56251967,-0.048163593
1958,low_warmth,ungracious,0.7095714,0.7170233,-0.007451892
1958,low_warmth,emotionless,0.64543647,0.64760065,-0.002164185
1958,low_warmth,heartless,0.7011739,0.7312881,-0.030114174
1958,low_warmth,selfish,0.6654367,0.690393,-0.024956286
1958,occupation_trad_female,assistant,0.55384904,0.40253478,0.15131426
1958,occupation_trad_female,tailor,0.5753106,0.49725562,0.078054965
1958,occupation_trad_female,librarian,0.67556536,0.6730911,0.0024742484
1958,occupation_trad_female,cook,0.5345582,0.53915024,-0.004592061
1958,occupation_trad_female,teacher,0.5249757,0.5872401,-0.062264383
1958,occupation_trad_female,cleaner,0.5454762,0.5769943,-0.0315181
1958,occupation_trad_female,nurse,0.45999026,0.5923788,-0.13238853
1958,occupation_trad_female,housekeeper,0.48509958,0.6230842,-0.1379846
1958,occupation_trad_female,secretary,0.4363137,0.4332278,0.0030858815
1958,occupation_trad_male,mechanic,0.663292,0.49467677,0.16861522
1958,occupation_trad_male,carpenter,0.750988,0.652112,0.098876
1958,occupation_trad_male,doctor,0.52204156,0.50255215,0.019489408
1958,occupation_trad_male,engineer,0.53414655,0.30784065,0.2263059
1958,occupation_trad_male,farmer,0.65060776,0.538278,0.11232978
1958,occupation_trad_male,chef,0.6707559,0.61506116,0.05569476
1958,occupation_trad_male,scientist,0.5894088,0.59269893,-0.0032901168
1958,occupation_trad_male,architect,0.5297388,0.5309237,-0.0011849403
1958,occupation_trad_male,artist,0.5455995,0.5395535,0.006045997
1958,occupation_trad_male,police,0.41232285,0.4208284,-0.008505553
1958,occupation_trad_male,coach,0.6101581,0.48790923,0.12224886
1958,occupation_trad_male,musician,0.68837327,0.6584436,0.029929638
1958,occupation_trad_male,journalist,0.6399294,0.5799163,0.060013115
1958,appearance_related,seductive,0.56399333,0.647204,-0.08321065
1958,appearance_related,elegant,0.48176265,0.56151885,-0.0797562
1958,appearance_related,sophisticated,0.56582147,0.6187248,-0.052903354
1958,appearance_related,polished,0.42115518,0.42826152,-0.007106334
1958,appearance_related,youthful,0.5271043,0.5773928,-0.0502885
1958,appearance_related,beautiful,0.413567,0.5805711,-0.16700411
1958,appearance_related,pretty,0.43532553,0.5163317,-0.08100614
1958,appearance_related,attractive,0.41675225,0.58634543,-0.16959319
1958,appearance_related,gorgeous,0.50950855,0.63160074,-0.12209219
1958,appearance_related,thin,0.4485538,0.4569223,-0.008368492
1958,appearance_related,tall,0.4512362,0.40868932,0.04254687
1958,appearance_related,short,0.43637866,0.40765277,0.028725892
1958,appearance_related,wrinkled,0.5077722,0.5512688,-0.04349661
1958,appearance_related,ugly,0.46473634,0.5124479,-0.04771155
1958,appearance_related,fit,0.5186324,0.53232765,-0.01369524
1958,appearance_related,chubby,0.6985696,0.74105954,-0.042489946
1958,appearance_related,fat,0.4990413,0.4967859,0.0022553802
1960,positive_agency,influence,0.4812802,0.47974396,0.0015362501
1960,positive_agency,power,0.40058225,0.33537492,0.06520733
1960,positive_agency,authority,0.5072824,0.441629,0.065653384
1960,positive_agency,control,0.34091523,0.28611138,0.05480385
1960,positive_agency,leadership,0.552057,0.48088643,0.0711706
1960,positive_agency,mastery,0.61077684,0.58377624,0.027000606
1960,positive_agency,dominion,0.5402157,0.4992977,0.040917963
1960,positive_agency,sovereignty,0.6807776,0.6484608,0.032316804
1960,positive_agency,creator,0.56639117,0.567667,-0.0012758374
1960,positive_agency,command,0.50427854,0.33835894,0.1659196
1960,positive_agency,dominance,0.6641495,0.6575801,0.006569445
1960,positive_agency,lead,0.5074825,0.4090198,0.09846273
1960,positive_agency,dominate,0.5291576,0.58285296,-0.05369538
1960,positive_agency,create,0.42525968,0.446754,-0.021494329
1960,positive_agency,initiate,0.63003373,0.5689847,0.061049044
1960,positive_agency,direct,0.48024368,0.4271913,0.053052396
1960,positive_agency,rule,0.52081174,0.39752632,0.12328541
1960,positive_agency,guide,0.56898314,0.50137717,0.06760597
1960,positive_agency,shape,0.4228603,0.42897967,-0.0061193705
1960,positive_agency,inspire,0.6086805,0.5452205,0.06345999
1960,positive_agency,enforce,0.66601634,0.60567284,0.060343504
1960,positive_agency,independent,0.5055748,0.5305003,-0.02492547
1960,positive_agency,powerful,0.50444067,0.40276483,0.10167584
1960,positive_agency,dominant,0.5921439,0.6413398,-0.049195886
1960,positive_agency,influential,0.5224186,0.4646693,0.05774933
1960,positive_agency,authoritative,0.709087,0.6521275,0.05695951
1960,positive_agency,sovereign,0.49809554,0.4688427,0.029252857
1960,positive_agency,commanding,0.6167834,0.38086277,0.23592061
1960,positive_agency,masterful,0.6277343,0.68125385,-0.053519547
1960,negative_agency,victim,0.607375,0.5190196,0.08835542
1960,negative_agency,follower,0.7159592,0.66166896,0.054290235
1960,negative_agency,subordinate,0.6823754,0.60282654,0.079548836
1960,negative_agency,dependent,0.5794379,0.62250006,-0.04306215
1960,negative_agency,object,0.47669294,0.5106264,-0.03393343
1960,negative_agency,servant,0.6314521,0.5791458,0.052306294
1960,negative_agency,puppet,0.66966856,0.6308208,0.038847744
1960,negative_agency,oppressed,0.71217775,0.63896054,0.07321721
1960,negative_agency,captive,0.6259282,0.58856326,0.03736496
1960,negative_agency,helpless,0.558939,0.5741687,-0.015229702
1960,negative_agency,suffer,0.5187829,0.5272165,-0.00843358
1960,negative_agency,submit,0.59904605,0.59862846,0.00041759014
1960,negative_agency,endure,0.5626837,0.6696025,-0.10691881
1960,negative_agency,yield,0.6969397,0.64925283,0.047686875
1960,negative_agency,depend,0.62022847,0.56465644,0.055572033
1960,negative_agency,obey,0.66647583,0.5962995,0.0701763
1960,negative_agency,serve,0.5457395,0.5903715,-0.044632018
1960,negative_agency,succumb,0.5750246,0.5786318,-0.0036072135
1960,negative_agency,resist,0.5781695,0.5061896,0.07197994
1960,negative_agency,conform,0.6517149,0.6729471,-0.021232188
1960,negative_agency,bow,0.47226447,0.38422638,0.08803809
1960,negative_agency,powerless,0.5651095,0.50934875,0.05576074
1960,negative_agency,submissive,0.66143155,0.747161,-0.08572942
1960,negative_agency,controlled,0.48366892,0.36472517,0.11894375
1960,negative_agency,defenseless,0.69339824,0.6940862,-0.0006879568
1960,negative_agency,resigned,0.67827564,0.58312625,0.0951494
1960,negative_agency,passive,0.605681,0.5647365,0.040944517
1960,high_competence,intelligent,0.41636387,0.48911783,-0.072753966
1960,high_competence,successful,0.45492625,0.45537916,-0.0004529059
1960,high_competence,confident,0.56433964,0.5304983,0.033841312
1960,high_competence,skilled,0.63381064,0.52297944,0.1108312
1960,high_competence,expert,0.45862186,0.3853488,0.07327306
1960,high_competence,proficient,0.5619527,0.5608199,0.0011327863
1960,high_competence,competent,0.5287573,0.57748294,-0.048725665
1960,high_competence,capable,0.5303713,0.4772827,0.053088605
1960,high_competence,brilliant,0.417294,0.4221627,-0.004868716
1960,high_competence,accomplished,0.4556592,0.40120277,0.054456443
1960,high_competence,talented,0.5434758,0.63247466,-0.088998854
1960,high_competence,resourceful,0.61951697,0.62228006,-0.0027630925
1960,high_competence,experienced,0.49882507,0.48180303,0.017022043
1960,high_competence,sharp,0.45231795,0.39051437,0.06180358
1960,high_competence,ingenious,0.6334897,0.6037109,0.029778838
1960,high_competence,brilliant,0.417294,0.4221627,-0.004868716
1960,high_competence,outstanding,0.60342515,0.49641845,0.1070067
1960,high_competence,accomplished,0.4556592,0.40120277,0.054456443
1960,high_competence,efficient,0.4270497,0.41684762,0.01020208
1960,high_competence,specialized,0.6450699,0.59513426,0.04993564
1960,high_competence,ingenious,0.6334897,0.6037109,0.029778838
1960,high_competence,elite,0.5924032,0.52856404,0.06383914
1960,high_competence,excel,0.72716737,0.6793567,0.047810674
1960,high_competence,master,0.49417073,0.50055873,-0.0063880086
1960,high_competence,achieve,0.47807977,0.50405884,-0.025979072
1960,high_competence,succeed,0.58589715,0.54522675,0.040670395
1960,high_competence,surpass,0.65626127,0.63405097,0.0222103
1960,high_competence,excelled,0.6738349,0.62238437,0.05145055
1960,high_competence,advanced,0.577483,0.45016637,0.12731662
1960,high_competence,gifted,0.5989631,0.62356275,-0.024599671
1960,high_competence,exceptional,0.60101104,0.6212025,-0.02019149
1960,high_competence,dynamic,0.51511997,0.51796883,-0.0028488636
1960,low_competence,incompetent,0.62525284,0.6105469,0.014705956
1960,low_competence,unskilled,0.68197745,0.6194942,0.06248325
1960,low_competence,ignorant,0.5938194,0.5871287,0.006690681
1960,low_competence,unqualified,0.70959324,0.68110543,0.028487802
1960,low_competence,incapable,0.6061832,0.52786374,0.07831943
1960,low_competence,unfit,0.70338607,0.6365502,0.06683588
1960,low_competence,untrained,0.6490051,0.63522613,0.013778985
1960,low_competence,inefficient,0.68345845,0.70582277,-0.022364318
1960,low_competence,unaware,0.58340865,0.66652197,-0.08311331
1960,low_competence,amateur,0.511411,0.5387847,-0.027373672
1960,low_competence,clumsy,0.5495775,0.45561537,0.0939621
1960,low_competence,mediocre,0.55000013,0.56280303,-0.012802899
1960,low_competence,unprofessional,0.683659,0.65682656,0.026832461
1960,low_competence,failure,0.5407802,0.44058725,0.100192934
1960,low_competence,inexperienced,0.62182796,0.6107553,0.011072636
1960,low_competence,deficient,0.6979572,0.67521167,0.02274555
1960,low_competence,awkward,0.51684445,0.5645459,-0.047701478
1960,low_competence,slow,0.40687758,0.33851466,0.06836292
1960,low_competence,dull,0.41035983,0.43003637,-0.019676536
1960,low_competence,fail,0.58764666,0.5363905,0.05125618
1960,low_competence,lack,0.41723508,0.42613173,-0.008896649
1960,low_competence,inadequate,0.53979516,0.5135074,0.026287735
1960,low_competence,unsuccessful,0.7426148,0.7032624,0.039352417
1960,low_competence,weak,0.4896927,0.5617747,-0.07208198
1960,low_competence,unreliable,0.729962,0.66912866,0.060833335
1960,low_competence,poor,0.44338807,0.4896704,-0.04628232
1960,low_competence,insufficient,0.6576092,0.66560453,-0.007995307
1960,high_warmth,considerate,0.7125688,0.700792,0.011776805
1960,high_warmth,caring,0.62146086,0.5989609,0.022499979
1960,high_warmth,compassionate,0.6384814,0.68338233,-0.044900954
1960,high_warmth,kind,0.44366804,0.4640844,-0.02041635
1960,high_warmth,affectionate,0.6089718,0.6617706,-0.052798808
1960,high_warmth,loving,0.51339525,0.6547221,-0.14132684
1960,high_warmth,understanding,0.53813636,0.55395913,-0.015822768
1960,high_warmth,generous,0.5312394,0.5983361,-0.06709671
1960,high_warmth,thoughtful,0.59970653,0.6038263,-0.004119754
1960,high_warmth,tender,0.4635353,0.50311905,-0.039583743
1960,high_warmth,sympathetic,0.5448896,0.629131,-0.08424139
1960,high_warmth,friendly,0.5162211,0.5075945,0.00862658
1960,high_warmth,gentle,0.51012266,0.5473257,-0.037203014
1960,high_warmth,patient,0.5149536,0.5497178,-0.03476417
1960,high_warmth,helpful,0.6589936,0.57743853,0.08155507
1960,high_warmth,altruistic,0.099649884,0.018559901,0.08108998
1960,high_warmth,encouraging,0.70211864,0.6495572,0.052561462
1960,high_warmth,devoted,0.462143,0.53769517,-0.075552166
1960,high_warmth,gracious,0.6196729,0.69555366,-0.075880766
1960,high_warmth,humane,0.66192913,0.64001065,0.021918476
1960,high_warmth,concerned,0.43661532,0.43730474,-0.0006894171
1960,high_warmth,giving,0.4615357,0.44764677,0.013888925
1960,high_warmth,respectful,0.7034569,0.61972266,0.083734214
1960,high_warmth,charitable,0.6441551,0.5454835,0.098671556
1960,high_warmth,sensitive,0.44913834,0.4996592,-0.050520867
1960,high_warmth,receptive,0.7586608,0.72731906,0.03134173
1960,high_warmth,welcoming,0.6411822,0.6050358,0.036146402
1960,low_warmth,cold,0.43235213,0.42810908,0.004243046
1960,low_warmth,cynical,0.60355157,0.5940562,0.009495378
1960,low_warmth,apathetic,0.58557206,0.52448547,0.061086595
1960,low_warmth,indifferent,0.5709915,0.5902319,-0.01924038
1960,low_warmth,aloof,0.5220814,0.61367065,-0.09158927
1960,low_warmth,distant,0.3775918,0.41801926,-0.040427476
1960,low_warmth,hostile,0.4726003,0.47032037,0.0022799373
1960,low_warmth,unfeeling,0.6929526,0.6808398,0.012112796
1960,low_warmth,callous,0.72575694,0.7056905,0.02006644
1960,low_warmth,detached,0.5556806,0.56794053,-0.01225996
1960,low_warmth,unconcerned,0.72044927,0.69859916,0.02185011
1960,low_warmth,unfriendly,0.68828404,0.6628098,0.02547425
1960,low_warmth,harsh,0.5093336,0.5350861,-0.025752485
1960,low_warmth,unemotional,0.74127835,0.7140607,0.027217627
1960,low_warmth,unsympathetic,0.5420061,0.52891016,0.013095915
